ID,Pre-train model
18768,"No, I do not download pre-trained model weights on a regular basis"
18771,"No, I do not download pre-trained model weights on a regular basis"
18781,"No, I do not download pre-trained model weights on a regular basis"
18784,"No, I do not download pre-trained model weights on a regular basis"
18787,"No, I do not download pre-trained model weights on a regular basis"
18792,"No, I do not download pre-trained model weights on a regular basis"
18794,"No, I do not download pre-trained model weights on a regular basis"
18796,"No, I do not download pre-trained model weights on a regular basis"
18797,"No, I do not download pre-trained model weights on a regular basis"
18799,"No, I do not download pre-trained model weights on a regular basis"
18801,"No, I do not download pre-trained model weights on a regular basis"
18802,"No, I do not download pre-trained model weights on a regular basis"
18810,"No, I do not download pre-trained model weights on a regular basis"
18811,"No, I do not download pre-trained model weights on a regular basis"
18816,"No, I do not download pre-trained model weights on a regular basis"
18817,"No, I do not download pre-trained model weights on a regular basis"
18822,"No, I do not download pre-trained model weights on a regular basis"
18824,"No, I do not download pre-trained model weights on a regular basis"
18825,"No, I do not download pre-trained model weights on a regular basis"
18826,"No, I do not download pre-trained model weights on a regular basis"
18828,"No, I do not download pre-trained model weights on a regular basis"
18830,"No, I do not download pre-trained model weights on a regular basis"
18834,"No, I do not download pre-trained model weights on a regular basis"
18838,"No, I do not download pre-trained model weights on a regular basis"
18847,"No, I do not download pre-trained model weights on a regular basis"
18853,"No, I do not download pre-trained model weights on a regular basis"
18857,"No, I do not download pre-trained model weights on a regular basis"
18861,"No, I do not download pre-trained model weights on a regular basis"
18864,"No, I do not download pre-trained model weights on a regular basis"
18867,"No, I do not download pre-trained model weights on a regular basis"
18869,"No, I do not download pre-trained model weights on a regular basis"
18870,"No, I do not download pre-trained model weights on a regular basis"
18871,"No, I do not download pre-trained model weights on a regular basis"
18872,"No, I do not download pre-trained model weights on a regular basis"
18873,"No, I do not download pre-trained model weights on a regular basis"
18875,"No, I do not download pre-trained model weights on a regular basis"
18877,"No, I do not download pre-trained model weights on a regular basis"
18881,"No, I do not download pre-trained model weights on a regular basis"
18882,"No, I do not download pre-trained model weights on a regular basis"
18884,"No, I do not download pre-trained model weights on a regular basis"
18885,"No, I do not download pre-trained model weights on a regular basis"
18887,"No, I do not download pre-trained model weights on a regular basis"
18888,"No, I do not download pre-trained model weights on a regular basis"
18892,"No, I do not download pre-trained model weights on a regular basis"
18896,"No, I do not download pre-trained model weights on a regular basis"
18901,"No, I do not download pre-trained model weights on a regular basis"
18908,"No, I do not download pre-trained model weights on a regular basis"
18911,"No, I do not download pre-trained model weights on a regular basis"
18916,"No, I do not download pre-trained model weights on a regular basis"
18920,"No, I do not download pre-trained model weights on a regular basis"
18927,"No, I do not download pre-trained model weights on a regular basis"
18936,"No, I do not download pre-trained model weights on a regular basis"
18937,"No, I do not download pre-trained model weights on a regular basis"
18940,"No, I do not download pre-trained model weights on a regular basis"
18948,"No, I do not download pre-trained model weights on a regular basis"
