ID,NLP methods
14880,"Transformer language models (GPT-3, BERT, XLnet, etc)"
14893,"Transformer language models (GPT-3, BERT, XLnet, etc)"
14895,"Transformer language models (GPT-3, BERT, XLnet, etc)"
14896,"Transformer language models (GPT-3, BERT, XLnet, etc)"
14903,"Transformer language models (GPT-3, BERT, XLnet, etc)"
14904,"Transformer language models (GPT-3, BERT, XLnet, etc)"
14917,"Transformer language models (GPT-3, BERT, XLnet, etc)"
14929,"Transformer language models (GPT-3, BERT, XLnet, etc)"
14959,"Transformer language models (GPT-3, BERT, XLnet, etc)"
14962,"Transformer language models (GPT-3, BERT, XLnet, etc)"
14965,"Transformer language models (GPT-3, BERT, XLnet, etc)"
14970,"Transformer language models (GPT-3, BERT, XLnet, etc)"
14971,"Transformer language models (GPT-3, BERT, XLnet, etc)"
14977,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15004,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15009,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15017,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15022,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15049,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15050,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15054,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15055,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15057,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15058,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15087,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15092,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15110,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15128,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15144,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15149,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15176,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15183,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15189,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15204,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15205,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15215,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15222,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15225,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15226,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15245,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15260,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15267,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15294,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15305,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15317,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15318,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15320,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15342,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15348,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15357,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15369,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15396,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15413,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15414,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15427,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15441,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15444,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15458,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15459,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15472,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15473,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15476,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15484,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15520,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15534,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15567,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15568,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15575,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15580,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15581,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15593,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15597,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15605,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15613,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15646,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15651,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15656,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15686,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15710,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15726,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15739,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15743,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15744,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15750,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15762,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15786,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15789,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15797,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15802,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15812,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15818,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15829,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15835,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15839,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15848,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15859,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15872,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15904,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15911,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15932,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15936,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15955,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15996,"Transformer language models (GPT-3, BERT, XLnet, etc)"
15998,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16009,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16032,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16037,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16043,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16056,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16069,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16072,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16073,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16112,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16134,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16135,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16165,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16166,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16181,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16182,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16186,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16242,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16244,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16275,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16278,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16283,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16314,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16323,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16327,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16331,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16348,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16377,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16379,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16382,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16389,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16398,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16400,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16401,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16413,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16423,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16428,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16431,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16438,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16468,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16474,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16481,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16491,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16511,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16533,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16541,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16571,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16573,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16577,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16583,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16615,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16627,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16659,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16665,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16679,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16685,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16687,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16695,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16698,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16702,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16708,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16730,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16737,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16760,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16773,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16782,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16788,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16795,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16807,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16846,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16869,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16872,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16877,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16879,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16880,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16882,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16903,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16907,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16909,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16926,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16955,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16956,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16960,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16975,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16979,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16981,"Transformer language models (GPT-3, BERT, XLnet, etc)"
16984,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17005,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17007,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17018,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17021,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17025,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17031,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17045,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17061,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17079,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17083,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17087,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17089,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17105,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17110,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17130,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17132,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17154,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17163,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17168,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17176,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17186,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17189,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17190,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17197,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17210,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17218,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17230,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17238,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17246,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17256,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17265,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17280,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17314,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17319,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17327,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17329,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17337,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17338,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17339,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17343,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17353,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17356,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17367,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17375,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17391,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17407,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17433,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17440,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17454,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17455,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17499,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17509,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17510,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17519,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17522,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17528,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17548,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17558,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17572,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17579,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17589,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17631,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17640,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17642,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17644,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17654,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17659,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17662,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17664,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17665,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17678,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17702,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17711,"Transformer language models (GPT-3, BERT, XLnet, etc)"
17714,"Transformer language models (GPT-3, BERT, XLnet, etc)"
