ID,CV method
23644,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23656,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23669,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23682,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23692,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23702,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23712,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23714,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23718,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23720,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23721,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23722,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23726,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23728,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23746,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23758,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23760,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23794,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23799,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23806,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23818,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23824,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23829,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23843,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23845,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23864,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23871,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23872,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23875,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23877,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23885,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23901,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23912,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23917,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23933,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23934,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23948,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23954,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23956,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23960,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23964,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23965,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23978,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23983,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
23992,"Image classification and other general purpose networks (VGG, Inception, ResNet, ResNeXt, NASNet, EfficientNet, etc)"
9,"Generative Networks (GAN, VAE, etc)"
18,"Generative Networks (GAN, VAE, etc)"
28,"Generative Networks (GAN, VAE, etc)"
34,"Generative Networks (GAN, VAE, etc)"
42,"Generative Networks (GAN, VAE, etc)"
57,"Generative Networks (GAN, VAE, etc)"
105,"Generative Networks (GAN, VAE, etc)"
135,"Generative Networks (GAN, VAE, etc)"
151,"Generative Networks (GAN, VAE, etc)"
207,"Generative Networks (GAN, VAE, etc)"
239,"Generative Networks (GAN, VAE, etc)"
252,"Generative Networks (GAN, VAE, etc)"
271,"Generative Networks (GAN, VAE, etc)"
273,"Generative Networks (GAN, VAE, etc)"
285,"Generative Networks (GAN, VAE, etc)"
335,"Generative Networks (GAN, VAE, etc)"
338,"Generative Networks (GAN, VAE, etc)"
393,"Generative Networks (GAN, VAE, etc)"
406,"Generative Networks (GAN, VAE, etc)"
447,"Generative Networks (GAN, VAE, etc)"
449,"Generative Networks (GAN, VAE, etc)"
465,"Generative Networks (GAN, VAE, etc)"
466,"Generative Networks (GAN, VAE, etc)"
485,"Generative Networks (GAN, VAE, etc)"
543,"Generative Networks (GAN, VAE, etc)"
557,"Generative Networks (GAN, VAE, etc)"
558,"Generative Networks (GAN, VAE, etc)"
580,"Generative Networks (GAN, VAE, etc)"
590,"Generative Networks (GAN, VAE, etc)"
598,"Generative Networks (GAN, VAE, etc)"
621,"Generative Networks (GAN, VAE, etc)"
629,"Generative Networks (GAN, VAE, etc)"
632,"Generative Networks (GAN, VAE, etc)"
633,"Generative Networks (GAN, VAE, etc)"
638,"Generative Networks (GAN, VAE, etc)"
698,"Generative Networks (GAN, VAE, etc)"
715,"Generative Networks (GAN, VAE, etc)"
726,"Generative Networks (GAN, VAE, etc)"
735,"Generative Networks (GAN, VAE, etc)"
741,"Generative Networks (GAN, VAE, etc)"
756,"Generative Networks (GAN, VAE, etc)"
776,"Generative Networks (GAN, VAE, etc)"
782,"Generative Networks (GAN, VAE, etc)"
785,"Generative Networks (GAN, VAE, etc)"
787,"Generative Networks (GAN, VAE, etc)"
801,"Generative Networks (GAN, VAE, etc)"
806,"Generative Networks (GAN, VAE, etc)"
812,"Generative Networks (GAN, VAE, etc)"
820,"Generative Networks (GAN, VAE, etc)"
822,"Generative Networks (GAN, VAE, etc)"
851,"Generative Networks (GAN, VAE, etc)"
858,"Generative Networks (GAN, VAE, etc)"
867,"Generative Networks (GAN, VAE, etc)"
886,"Generative Networks (GAN, VAE, etc)"
928,"Generative Networks (GAN, VAE, etc)"
932,"Generative Networks (GAN, VAE, etc)"
936,"Generative Networks (GAN, VAE, etc)"
941,"Generative Networks (GAN, VAE, etc)"
962,"Generative Networks (GAN, VAE, etc)"
971,"Generative Networks (GAN, VAE, etc)"
998,"Generative Networks (GAN, VAE, etc)"
1023,"Generative Networks (GAN, VAE, etc)"
1028,"Generative Networks (GAN, VAE, etc)"
1033,"Generative Networks (GAN, VAE, etc)"
1036,"Generative Networks (GAN, VAE, etc)"
1041,"Generative Networks (GAN, VAE, etc)"
1050,"Generative Networks (GAN, VAE, etc)"
1055,"Generative Networks (GAN, VAE, etc)"
1092,"Generative Networks (GAN, VAE, etc)"
1125,"Generative Networks (GAN, VAE, etc)"
1129,"Generative Networks (GAN, VAE, etc)"
1130,"Generative Networks (GAN, VAE, etc)"
1179,"Generative Networks (GAN, VAE, etc)"
1193,"Generative Networks (GAN, VAE, etc)"
1213,"Generative Networks (GAN, VAE, etc)"
1263,"Generative Networks (GAN, VAE, etc)"
1277,"Generative Networks (GAN, VAE, etc)"
1297,"Generative Networks (GAN, VAE, etc)"
1332,"Generative Networks (GAN, VAE, etc)"
1348,"Generative Networks (GAN, VAE, etc)"
1370,"Generative Networks (GAN, VAE, etc)"
1382,"Generative Networks (GAN, VAE, etc)"
1388,"Generative Networks (GAN, VAE, etc)"
1405,"Generative Networks (GAN, VAE, etc)"
1414,"Generative Networks (GAN, VAE, etc)"
1459,"Generative Networks (GAN, VAE, etc)"
1464,"Generative Networks (GAN, VAE, etc)"
1466,"Generative Networks (GAN, VAE, etc)"
1470,"Generative Networks (GAN, VAE, etc)"
1506,"Generative Networks (GAN, VAE, etc)"
1528,"Generative Networks (GAN, VAE, etc)"
1531,"Generative Networks (GAN, VAE, etc)"
1541,"Generative Networks (GAN, VAE, etc)"
1601,"Generative Networks (GAN, VAE, etc)"
1603,"Generative Networks (GAN, VAE, etc)"
1618,"Generative Networks (GAN, VAE, etc)"
1621,"Generative Networks (GAN, VAE, etc)"
1656,"Generative Networks (GAN, VAE, etc)"
1685,"Generative Networks (GAN, VAE, etc)"
1686,"Generative Networks (GAN, VAE, etc)"
1700,"Generative Networks (GAN, VAE, etc)"
1747,"Generative Networks (GAN, VAE, etc)"
1760,"Generative Networks (GAN, VAE, etc)"
1778,"Generative Networks (GAN, VAE, etc)"
1786,"Generative Networks (GAN, VAE, etc)"
1790,"Generative Networks (GAN, VAE, etc)"
1824,"Generative Networks (GAN, VAE, etc)"
1830,"Generative Networks (GAN, VAE, etc)"
1845,"Generative Networks (GAN, VAE, etc)"
1848,"Generative Networks (GAN, VAE, etc)"
1858,"Generative Networks (GAN, VAE, etc)"
1901,"Generative Networks (GAN, VAE, etc)"
1921,"Generative Networks (GAN, VAE, etc)"
1929,"Generative Networks (GAN, VAE, etc)"
1932,"Generative Networks (GAN, VAE, etc)"
1933,"Generative Networks (GAN, VAE, etc)"
1939,"Generative Networks (GAN, VAE, etc)"
1949,"Generative Networks (GAN, VAE, etc)"
1965,"Generative Networks (GAN, VAE, etc)"
1979,"Generative Networks (GAN, VAE, etc)"
1989,"Generative Networks (GAN, VAE, etc)"
1994,"Generative Networks (GAN, VAE, etc)"
1997,"Generative Networks (GAN, VAE, etc)"
2014,"Generative Networks (GAN, VAE, etc)"
2044,"Generative Networks (GAN, VAE, etc)"
2055,"Generative Networks (GAN, VAE, etc)"
2078,"Generative Networks (GAN, VAE, etc)"
2085,"Generative Networks (GAN, VAE, etc)"
2096,"Generative Networks (GAN, VAE, etc)"
2105,"Generative Networks (GAN, VAE, etc)"
2170,"Generative Networks (GAN, VAE, etc)"
2176,"Generative Networks (GAN, VAE, etc)"
2200,"Generative Networks (GAN, VAE, etc)"
2217,"Generative Networks (GAN, VAE, etc)"
2230,"Generative Networks (GAN, VAE, etc)"
2249,"Generative Networks (GAN, VAE, etc)"
2265,"Generative Networks (GAN, VAE, etc)"
2328,"Generative Networks (GAN, VAE, etc)"
2332,"Generative Networks (GAN, VAE, etc)"
2352,"Generative Networks (GAN, VAE, etc)"
2356,"Generative Networks (GAN, VAE, etc)"
2365,"Generative Networks (GAN, VAE, etc)"
2371,"Generative Networks (GAN, VAE, etc)"
2383,"Generative Networks (GAN, VAE, etc)"
2397,"Generative Networks (GAN, VAE, etc)"
2421,"Generative Networks (GAN, VAE, etc)"
2434,"Generative Networks (GAN, VAE, etc)"
2496,"Generative Networks (GAN, VAE, etc)"
2499,"Generative Networks (GAN, VAE, etc)"
2503,"Generative Networks (GAN, VAE, etc)"
2509,"Generative Networks (GAN, VAE, etc)"
2524,"Generative Networks (GAN, VAE, etc)"
2533,"Generative Networks (GAN, VAE, etc)"
2545,"Generative Networks (GAN, VAE, etc)"
